seriesId,date,screen,views
heimebane,20180415,tv,139
heimebane,20180415,desktop,44595
heimebane,20180415,mobile,19268
martin-og-mikkelsen,20180415,tv,338
folkeopplysningen,20180415,tablet,9
heimebane,20180416,mobile,10288
folkeopplysningen,20180416,tv,34
folkeopplysningen,20180416,desktop,118
martin-og-mikkelsen,20180416,tv,210
martin-og-mikkelsen,20180416,tv,67
heimebane,20180416,tv,62
martin-og-mikkelsen,20180416,tablet,77
folkeopplysningen,20180416,mobile,13
martin-og-mikkelsen,20180416,mobile,130
heimebane,20180416,tv,11925
heimebane,20180416,desktop,26073
heimebane,20180416,tablet,8957
folkeopplysningen,20180416,tablet,17
martin-og-mikkelsen,20180416,desktop,192
folkeopplysningen,20180416,tv,16
heimebane,20180416,tv,23291
heimebane,20180417,tv,28
folkeopplysningen,20180417,tablet,29
heimebane,20180417,mobile,5191
martin-og-mikkelsen,20180417,tv,178
martin-og-mikkelsen,20180417,tv,100
heimebane,20180417,tablet,4731
martin-og-mikkelsen,20180417,desktop,209
heimebane,20180417,tv,6593
heimebane,20180417,tv,12070
martin-og-mikkelsen,20180417,tablet,62
folkeopplysningen,20180417,tv,35
folkeopplysningen,20180417,tv,23
heimebane,20180417,desktop,13641
martin-og-mikkelsen,20180417,mobile,104
folkeopplysningen,20180417,mobile,12
folkeopplysningen,20180417,desktop,95
folkeopplysningen,20180418,desktop,92
folkeopplysningen,20180418,tv,18
heimebane,20180418,tv,4438
heimebane,20180418,tv,8336
heimebane,20180418,tv,29
martin-og-mikkelsen,20180418,tv,72
folkeopplysningen,20180418,mobile,23
martin-og-mikkelsen,20180418,mobile,116
heimebane,20180418,tablet,3331
martin-og-mikkelsen,20180418,tv,155
martin-og-mikkelsen,20180418,tablet,66
heimebane,20180418,mobile,3671
folkeopplysningen,20180418,tablet,17
folkeopplysningen,20180418,tv,48
martin-og-mikkelsen,20180418,desktop,150
heimebane,20180418,desktop,9505
martin-og-mikkelsen,20180419,tv,91
martin-og-mikkelsen,20180419,tablet,57
heimebane,20180419,tv,25
heimebane,20180419,mobile,2830
martin-og-mikkelsen,20180419,desktop,124
heimebane,20180419,tv,6233
folkeopplysningen,20180419,tv,14
heimebane,20180419,tv,3656
folkeopplysningen,20180419,mobile,21
folkeopplysningen,20180419,tv,45
folkeopplysningen,20180419,tablet,11
martin-og-mikkelsen,20180419,mobile,101
heimebane,20180419,desktop,7258
martin-og-mikkelsen,20180419,tv,191
folkeopplysningen,20180419,desktop,101
heimebane,20180419,tablet,2449
martin-og-mikkelsen,20180420,tv,95
folkeopplysningen,20180420,mobile,12
heimebane,20180420,tablet,2241
martin-og-mikkelsen,20180420,mobile,118
folkeopplysningen,20180420,tablet,15
martin-og-mikkelsen,20180420,tablet,42
folkeopplysningen,20180420,desktop,77
heimebane,20180420,tv,12
heimebane,20180420,tv,3878
folkeopplysningen,20180420,tv,14
heimebane,20180420,desktop,6844
martin-og-mikkelsen,20180420,tv,229
heimebane,20180420,mobile,2639
heimebane,20180420,tv,6465
folkeopplysningen,20180420,tv,32
martin-og-mikkelsen,20180420,desktop,166
martin-og-mikkelsen,20180421,tv,88
folkeopplysningen,20180421,tv,26
heimebane,20180421,tv,4131
folkeopplysningen,20180421,tablet,17
martin-og-mikkelsen,20180421,tablet,33
martin-og-mikkelsen,20180421,desktop,115
martin-og-mikkelsen,20180421,mobile,134
heimebane,20180421,tv,6802
martin-og-mikkelsen,20180421,tv,176
folkeopplysningen,20180421,desktop,57
heimebane,20180421,mobile,2779
folkeopplysningen,20180421,mobile,26
heimebane,20180421,tv,28
heimebane,20180421,tablet,2524
heimebane,20180421,desktop,7231
folkeopplysningen,20180421,tv,27
folkeopplysningen,20180422,tablet,17
blank,20180422,mobile,2486
heimebane,20180422,tablet,14451
martin-og-mikkelsen,20180422,mobile,183
folkeopplysningen,20180422,desktop,81
folkeopplysningen,20180422,mobile,24
blank,20180422,tv,3182
heimebane,20180422,tv,25751
blank,20180422,tv,5442
heimebane,20180422,mobile,17505
heimebane,20180422,tv,44977
heimebane,20180422,desktop,45760
martin-og-mikkelsen,20180422,tv,125
folkeopplysningen,20180422,tv,46
blank,20180422,tablet,1741
blank,20180422,tv,12
blank,20180422,desktop,8077
martin-og-mikkelsen,20180422,tv,234
folkeopplysningen,20180422,tv,62
martin-og-mikkelsen,20180422,desktop,142
martin-og-mikkelsen,20180422,tablet,37
heimebane,20180422,tv,152
martin-og-mikkelsen,20180423,desktop,166
heimebane,20180423,tablet,8820
heimebane,20180423,desktop,26702
heimebane,20180423,tv,11963
folkeopplysningen,20180423,tv,44
martin-og-mikkelsen,20180423,mobile,136
martin-og-mikkelsen,20180423,tablet,43
blank,20180423,tv,1719
martin-og-mikkelsen,20180423,tv,54
blank,20180423,tv,968
blank,20180423,tv,9
heimebane,20180423,tv,21709
folkeopplysningen,20180423,tv,33
martin-og-mikkelsen,20180423,tv,129
blank,20180423,mobile,1417
heimebane,20180423,mobile,10183
blank,20180423,tablet,767
folkeopplysningen,20180423,mobile,29
blank,20180423,desktop,3229
folkeopplysningen,20180423,tablet,15
heimebane,20180423,tv,53
folkeopplysningen,20180423,desktop,92
blank,20180424,tv,1055
heimebane,20180424,desktop,13678
folkeopplysningen,20180424,desktop,78
blank,20180424,desktop,2208
folkeopplysningen,20180424,tv,21
blank,20180424,mobile,930
martin-og-mikkelsen,20180424,desktop,137
heimebane,20180424,tablet,4700
blank,20180424,tv,536
heimebane,20180424,tv,32
blank,20180424,tv,2
folkeopplysningen,20180424,mobile,15
heimebane,20180424,tv,11117
martin-og-mikkelsen,20180424,tv,94
martin-og-mikkelsen,20180424,tv,45
folkeopplysningen,20180424,tablet,10
martin-og-mikkelsen,20180424,tablet,55
blank,20180424,tablet,514
heimebane,20180424,tv,6136
folkeopplysningen,20180424,tv,27
martin-og-mikkelsen,20180424,mobile,76
heimebane,20180424,mobile,5130
martin-og-mikkelsen,20180425,desktop,139
blank,20180425,tv,827
martin-og-mikkelsen,20180425,tv,130
blank,20180425,tablet,431
blank,20180425,desktop,1863
heimebane,20180425,desktop,9293
folkeopplysningen,20180425,mobile,26
folkeopplysningen,20180425,tv,24
heimebane,20180425,tv,23
heimebane,20180425,tv,4365
martin-og-mikkelsen,20180425,tv,52
blank,20180425,mobile,776
heimebane,20180425,mobile,3698
folkeopplysningen,20180425,desktop,87
folkeopplysningen,20180425,tv,14
martin-og-mikkelsen,20180425,tablet,59
blank,20180425,tv,4
heimebane,20180425,tv,8136
folkeopplysningen,20180425,tablet,6
martin-og-mikkelsen,20180425,mobile,76
heimebane,20180425,tablet,3102
blank,20180425,tv,464
heimebane,20180426,tv,6426
folkeopplysningen,20180426,tv,15
blank,20180426,mobile,684
martin-og-mikkelsen,20180426,desktop,125
martin-og-mikkelsen,20180426,tv,90
heimebane,20180426,desktop,7250
heimebane,20180426,mobile,2952
folkeopplysningen,20180426,tv,24
folkeopplysningen,20180426,mobile,18
heimebane,20180426,tablet,2414
folkeopplysningen,20180426,desktop,76
blank,20180426,tv,654
martin-og-mikkelsen,20180426,tablet,57
folkeopplysningen,20180426,tablet,7
blank,20180426,tablet,303
heimebane,20180426,tv,3712
blank,20180426,tv,403
heimebane,20180426,tv,11
martin-og-mikkelsen,20180426,tv,68
martin-og-mikkelsen,20180426,mobile,65
blank,20180426,desktop,1407
blank,20180426,tv,5
martin-og-mikkelsen,20180427,tv,155
blank,20180427,tablet,383
blank,20180427,tv,584
heimebane,20180427,tablet,2221
blank,20180427,tv,1
folkeopplysningen,20180427,desktop,90
martin-og-mikkelsen,20180427,tablet,36
martin-og-mikkelsen,20180427,tv,79
martin-og-mikkelsen,20180427,desktop,123
folkeopplysningen,20180427,tv,15
folkeopplysningen,20180427,mobile,23
blank,20180427,tv,975
heimebane,20180427,tv,6489
martin-og-mikkelsen,20180427,mobile,55
blank,20180427,mobile,687
heimebane,20180427,mobile,2340
heimebane,20180427,tv,38
folkeopplysningen,20180427,tablet,10
heimebane,20180427,desktop,6661
blank,20180427,desktop,1644
heimebane,20180427,tv,3732
folkeopplysningen,20180427,tv,23
martin-og-mikkelsen,20180428,tv,199
martin-og-mikkelsen,20180428,mobile,83
heimebane,20180428,desktop,7347
martin-og-mikkelsen,20180428,tablet,46
blank,20180428,tv,1
folkeopplysningen,20180428,desktop,30
folkeopplysningen,20180428,tablet,2
heimebane,20180428,tv,27
folkeopplysningen,20180428,tv,30
martin-og-mikkelsen,20180428,tv,60
martin-og-mikkelsen,20180428,desktop,116
folkeopplysningen,20180428,tv,13
blank,20180428,desktop,1704
heimebane,20180428,mobile,2746
blank,20180428,tablet,439
blank,20180428,mobile,757
blank,20180428,tv,576
blank,20180428,tv,1006
heimebane,20180428,tv,4275
heimebane,20180428,tv,7434
heimebane,20180428,tablet,2497
folkeopplysningen,20180428,mobile,12
martin-og-mikkelsen,20180429,tv,64
martin-og-mikkelsen,20180429,tv,125
blank,20180429,tv,5452
martin-og-mikkelsen,20180429,tablet,34
martin-og-mikkelsen,20180429,desktop,126
blank,20180429,tablet,2075
heimebane,20180429,desktop,48778
heimebane,20180429,tv,48709
martin-og-mikkelsen,20180429,mobile,54
heimebane,20180429,tv,162
blank,20180429,desktop,8871
heimebane,20180429,tablet,15349
blank,20180429,tv,3182
heimebane,20180429,tv,26762
blank,20180429,mobile,2931
heimebane,20180429,mobile,19279
folkeopplysningen,20180429,desktop,68
folkeopplysningen,20180429,mobile,9
blank,20180429,tv,18
folkeopplysningen,20180429,tv,56
folkeopplysningen,20180429,tablet,9
folkeopplysningen,20180429,tv,33
martin-og-mikkelsen,20180430,tv,1
blank,20180430,tv,2957
blank,20180430,tv,1658
martin-og-mikkelsen,20180430,tv,108
martin-og-mikkelsen,20180430,mobile,64
heimebane,20180430,tv,12569
blank,20180430,tv,11
heimebane,20180430,tv,22623
heimebane,20180430,tablet,8599
heimebane,20180430,desktop,26013
martin-og-mikkelsen,20180430,tablet,39
martin-og-mikkelsen,20180430,desktop,106
folkeopplysningen,20180430,mobile,29
folkeopplysningen,20180430,desktop,74
blank,20180430,desktop,4742
folkeopplysningen,20180430,tablet,10
folkeopplysningen,20180430,tv,1
folkeopplysningen,20180430,tv,28
blank,20180430,mobile,1782
heimebane,20180430,mobile,9777
blank,20180430,tablet,1221
martin-og-mikkelsen,20180430,tv,69
heimebane,20180430,tv,63
folkeopplysningen,20180430,tv,20
heimebane,20180501,tv,59
heimebane,20180501,desktop,20523
martin-og-mikkelsen,20180501,mobile,95
martin-og-mikkelsen,20180501,desktop,144
martin-og-mikkelsen,20180501,tv,203
folkeopplysningen,20180501,tv,9
heimebane,20180501,tv,11746
blank,20180501,desktop,4399
blank,20180501,tv,8
blank,20180501,tv,1592
folkeopplysningen,20180501,desktop,70
martin-og-mikkelsen,20180501,tv,96
folkeopplysningen,20180501,tv,42
heimebane,20180501,mobile,7234
heimebane,20180501,tablet,7205
blank,20180501,tablet,1353
folkeopplysningen,20180501,tablet,12
blank,20180501,tv,2825
folkeopplysningen,20180501,mobile,18
heimebane,20180501,tv,19847
blank,20180501,mobile,1761
martin-og-mikkelsen,20180501,tablet,29
martin-og-mikkelsen,20180502,mobile,46
heimebane,20180502,desktop,10267
heimebane,20180502,mobile,3474
folkeopplysningen,20180502,tablet,24
blank,20180502,mobile,913
heimebane,20180502,tv,15
martin-og-mikkelsen,20180502,tv,40
blank,20180502,tv,846
blank,20180502,tv,1535
martin-og-mikkelsen,20180502,tv,148
folkeopplysningen,20180502,tv,12
folkeopplysningen,20180502,tv,35
folkeopplysningen,20180502,desktop,100
heimebane,20180502,tv,4616
blank,20180502,tv,6
martin-og-mikkelsen,20180502,desktop,115
heimebane,20180502,tablet,3309
folkeopplysningen,20180502,mobile,11
martin-og-mikkelsen,20180502,tablet,30
blank,20180502,desktop,2672
heimebane,20180502,tv,8184
blank,20180502,tablet,693
martin-og-mikkelsen,20180503,mobile,73
heimebane,20180503,tv,26
martin-og-mikkelsen,20180503,tablet,64
heimebane,20180503,mobile,3241
folkeopplysningen,20180503,tv,13
heimebane,20180503,tablet,2697
folkeopplysningen,20180503,tablet,24
blank,20180503,tv,712
heimebane,20180503,tv,7214
blank,20180503,tv,1168
heimebane,20180503,tv,4129
heimebane,20180503,desktop,8928
folkeopplysningen,20180503,desktop,76
blank,20180503,desktop,2051
martin-og-mikkelsen,20180503,desktop,106
martin-og-mikkelsen,20180503,tv,87
folkeopplysningen,20180503,tv,24
blank,20180503,tablet,533
blank,20180503,tv,8
folkeopplysningen,20180503,mobile,16
martin-og-mikkelsen,20180503,tv,44
blank,20180503,mobile,717
blank,20180504,tablet,426
heimebane,20180504,tv,9
blank,20180504,tv,1146
heimebane,20180504,tv,3905
folkeopplysningen,20180504,tv,21
martin-og-mikkelsen,20180504,tv,125
blank,20180504,mobile,596
folkeopplysningen,20180504,tv,10
folkeopplysningen,20180504,tablet,17
blank,20180504,desktop,1806
heimebane,20180504,desktop,7377
blank,20180504,tv,672
martin-og-mikkelsen,20180504,desktop,110
folkeopplysningen,20180504,mobile,15
martin-og-mikkelsen,20180504,mobile,46
blank,20180504,tv,6
heimebane,20180504,tv,6514
folkeopplysningen,20180504,desktop,68
martin-og-mikkelsen,20180504,tablet,44
heimebane,20180504,tablet,2415
martin-og-mikkelsen,20180504,tv,49
heimebane,20180504,mobile,2616
blank,20180505,mobile,658
martin-og-mikkelsen,20180505,tv,131
blank,20180505,tv,1
heimebane,20180505,tv,3908
folkeopplysningen,20180505,mobile,20
blank,20180505,tv,1051
folkeopplysningen,20180505,tablet,4
martin-og-mikkelsen,20180505,mobile,58
blank,20180505,tablet,403
heimebane,20180505,tablet,2484
blank,20180505,desktop,1713
blank,20180505,tv,572
folkeopplysningen,20180505,desktop,76
martin-og-mikkelsen,20180505,desktop,64
martin-og-mikkelsen,20180505,tv,62
folkeopplysningen,20180505,tv,17
heimebane,20180505,tv,15
heimebane,20180505,tv,6782
heimebane,20180505,desktop,7282
martin-og-mikkelsen,20180505,tablet,36
heimebane,20180505,mobile,2589
folkeopplysningen,20180505,tv,36
heimebane,20180506,tv,6907
martin-og-mikkelsen,20180506,tv,65
heimebane,20180506,tv,12511
blank,20180506,tv,3690
folkeopplysningen,20180506,tablet,24
heimebane,20180506,desktop,14082
folkeopplysningen,20180506,desktop,106
heimebane,20180506,tablet,4262
folkeopplysningen,20180506,tv,43
folkeopplysningen,20180506,tv,21
blank,20180506,desktop,11191
martin-og-mikkelsen,20180506,tablet,26
blank,20180506,mobile,4154
folkeopplysningen,20180506,mobile,15
heimebane,20180506,mobile,5010
martin-og-mikkelsen,20180506,mobile,51
martin-og-mikkelsen,20180506,tv,100
blank,20180506,tv,6197
heimebane,20180506,tv,46
blank,20180506,tablet,2879
martin-og-mikkelsen,20180506,desktop,123
blank,20180506,tv,16
folkeopplysningen,20180507,desktop,109
martin-og-mikkelsen,20180507,tv,50
martin-og-mikkelsen,20180507,desktop,76
blank,20180507,tv,2684
folkeopplysningen,20180507,tv,10
blank,20180507,tv,12
folkeopplysningen,20180507,mobile,10
heimebane,20180507,tv,8270
heimebane,20180507,tv,29
blank,20180507,tablet,1315
folkeopplysningen,20180507,tablet,8
heimebane,20180507,tablet,3146
heimebane,20180507,tv,4519
blank,20180507,desktop,5039
blank,20180507,tv,1579
folkeopplysningen,20180507,tv,22
heimebane,20180507,desktop,10875
martin-og-mikkelsen,20180507,tablet,26
heimebane,20180507,mobile,3616
blank,20180507,mobile,1968
martin-og-mikkelsen,20180507,mobile,43
martin-og-mikkelsen,20180507,tv,108
blank,20180508,mobile,1201
martin-og-mikkelsen,20180508,desktop,105
blank,20180508,tablet,779
heimebane,20180508,tablet,2429
blank,20180508,tv,1589
folkeopplysningen,20180508,mobile,12
martin-og-mikkelsen,20180508,mobile,59
folkeopplysningen,20180508,tablet,9
blank,20180508,tv,14
folkeopplysningen,20180508,tv,34
martin-og-mikkelsen,20180508,tv,101
heimebane,20180508,desktop,7622
folkeopplysningen,20180508,tv,12
folkeopplysningen,20180508,desktop,93
heimebane,20180508,tv,15
martin-og-mikkelsen,20180508,tablet,32
heimebane,20180508,tv,3230
heimebane,20180508,tv,5901
heimebane,20180508,mobile,2865
blank,20180508,tv,767
martin-og-mikkelsen,20180508,tv,34
blank,20180508,desktop,3040
blank,20180509,mobile,904
heimebane,20180509,tablet,1867
folkeopplysningen,20180509,tv,14
martin-og-mikkelsen,20180509,mobile,33
blank,20180509,tablet,663
folkeopplysningen,20180509,tv,22
martin-og-mikkelsen,20180509,desktop,72
blank,20180509,tv,661
folkeopplysningen,20180509,tablet,7
heimebane,20180509,tv,2853
martin-og-mikkelsen,20180509,tv,64
martin-og-mikkelsen,20180509,tablet,30
blank,20180509,tv,1278
heimebane,20180509,tv,15
blank,20180509,tv,5
heimebane,20180509,desktop,6204
folkeopplysningen,20180509,mobile,13
heimebane,20180509,tv,5381
blank,20180509,desktop,2447
folkeopplysningen,20180509,desktop,61
heimebane,20180509,mobile,1918
martin-og-mikkelsen,20180509,tv,21
martin-og-mikkelsen,20180510,tv,30
heimebane,20180510,desktop,7560
blank,20180510,mobile,1071
folkeopplysningen,20180510,mobile,23
heimebane,20180510,tv,4138
heimebane,20180510,tv,42
folkeopplysningen,20180510,tv,41
heimebane,20180510,tablet,2499
blank,20180510,tv,1562
folkeopplysningen,20180510,tablet,14
martin-og-mikkelsen,20180510,mobile,46
heimebane,20180510,tv,7277
blank,20180510,tablet,766
blank,20180510,tv,995
heimebane,20180510,mobile,2355
martin-og-mikkelsen,20180510,tablet,40
folkeopplysningen,20180510,desktop,49
martin-og-mikkelsen,20180510,tv,4
blank,20180510,tv,6
martin-og-mikkelsen,20180510,desktop,109
folkeopplysningen,20180510,tv,28
martin-og-mikkelsen,20180510,tv,155
blank,20180510,desktop,2977
martin-og-mikkelsen,20180511,desktop,95
blank,20180511,desktop,2364
heimebane,20180511,tv,22
blank,20180511,mobile,807
blank,20180511,tv,3
heimebane,20180511,tv,5118
martin-og-mikkelsen,20180511,tv,118
martin-og-mikkelsen,20180511,tablet,22
heimebane,20180511,desktop,5401
heimebane,20180511,mobile,1751
blank,20180511,tablet,571
folkeopplysningen,20180511,tv,14
blank,20180511,tv,818
heimebane,20180511,tv,2738
folkeopplysningen,20180511,mobile,16
blank,20180511,tv,1293
martin-og-mikkelsen,20180511,mobile,50
folkeopplysningen,20180511,desktop,73
martin-og-mikkelsen,20180511,tv,41
folkeopplysningen,20180511,tv,22
heimebane,20180511,tablet,1617
folkeopplysningen,20180511,tablet,6
blank,20180512,desktop,1921
blank,20180512,tv,919
blank,20180512,mobile,655
folkeopplysningen,20180512,desktop,48
blank,20180512,tv,565
heimebane,20180512,desktop,4633
martin-og-mikkelsen,20180512,tablet,19
martin-og-mikkelsen,20180512,mobile,35
heimebane,20180512,tv,9
folkeopplysningen,20180512,mobile,13
heimebane,20180512,mobile,1659
martin-og-mikkelsen,20180512,tv,54
heimebane,20180512,tablet,1420
folkeopplysningen,20180512,tv,1
heimebane,20180512,tv,2303
martin-og-mikkelsen,20180512,desktop,73
blank,20180512,tablet,476
folkeopplysningen,20180512,tv,27
folkeopplysningen,20180512,tablet,11
folkeopplysningen,20180512,tv,11
heimebane,20180512,tv,4033
blank,20180512,tv,2
martin-og-mikkelsen,20180512,tv,108
martin-og-mikkelsen,20180513,desktop,99
heimebane,20180513,tablet,1765
folkeopplysningen,20180513,tv,28
martin-og-mikkelsen,20180513,tablet,25
heimebane,20180513,tv,5284
martin-og-mikkelsen,20180513,tv,2
heimebane,20180513,tv,3083
blank,20180513,desktop,13402
martin-og-mikkelsen,20180513,tv,77
blank,20180513,tv,3841
martin-og-mikkelsen,20180513,mobile,53
blank,20180513,tv,24
martin-og-mikkelsen,20180513,tv,133
heimebane,20180513,mobile,1830
blank,20180513,tablet,3381
folkeopplysningen,20180513,tv,13
heimebane,20180513,desktop,5825
folkeopplysningen,20180513,desktop,58
folkeopplysningen,20180513,mobile,12
folkeopplysningen,20180513,tablet,14
blank,20180513,tv,6900
heimebane,20180513,tv,9
blank,20180513,mobile,5211
heimebane,20180514,tablet,1228
blank,20180514,tv,2054
folkeopplysningen,20180514,tv,12
heimebane,20180514,tv,3260
blank,20180514,tv,17
folkeopplysningen,20180514,desktop,83
heimebane,20180514,desktop,4206
martin-og-mikkelsen,20180514,mobile,41
heimebane,20180514,mobile,1434
martin-og-mikkelsen,20180514,tablet,20
folkeopplysningen,20180514,mobile,29
heimebane,20180514,tv,10
martin-og-mikkelsen,20180514,tv,82
martin-og-mikkelsen,20180514,tv,35
heimebane,20180514,tv,1833
folkeopplysningen,20180514,tablet,16
blank,20180514,mobile,3764
folkeopplysningen,20180514,tv,17
blank,20180514,tablet,2197
blank,20180514,tv,3936
martin-og-mikkelsen,20180514,desktop,76
blank,20180514,desktop,8576
martin-og-mikkelsen,20180515,tv,52
folkeopplysningen,20180515,tv,18
martin-og-mikkelsen,20180515,desktop,88
blank,20180515,tv,1632
blank,20180515,mobile,2436
heimebane,20180515,tv,2694
blank,20180515,desktop,6104
folkeopplysningen,20180515,tv,14
martin-og-mikkelsen,20180515,tablet,31
blank,20180515,tablet,1663
heimebane,20180515,tv,9
folkeopplysningen,20180515,tv,3
martin-og-mikkelsen,20180515,mobile,55
heimebane,20180515,tablet,1041
folkeopplysningen,20180515,mobile,20
heimebane,20180515,tv,1561
blank,20180515,tv,2871
heimebane,20180515,desktop,3390
folkeopplysningen,20180515,desktop,77
folkeopplysningen,20180515,tablet,4
blank,20180515,tv,10
martin-og-mikkelsen,20180515,tv,92
heimebane,20180515,mobile,1127
folkeopplysningen,20180516,mobile,7
folkeopplysningen,20180516,desktop,51
martin-og-mikkelsen,20180516,desktop,92
martin-og-mikkelsen,20180516,tv,53
folkeopplysningen,20180516,tv,1
folkeopplysningen,20180516,tablet,21
heimebane,20180516,tv,5
heimebane,20180516,desktop,2936
blank,20180516,desktop,5539
heimebane,20180516,tv,2674
heimebane,20180516,tv,1546
blank,20180516,tv,1639
folkeopplysningen,20180516,tv,15
martin-og-mikkelsen,20180516,mobile,43
martin-og-mikkelsen,20180516,tv,105
folkeopplysningen,20180516,tv,9
heimebane,20180516,mobile,1008
blank,20180516,mobile,2331
martin-og-mikkelsen,20180516,tablet,26
blank,20180516,tv,2747
blank,20180516,tablet,1505
blank,20180516,tv,7
heimebane,20180516,tablet,898
folkeopplysningen,20180517,tv,10
martin-og-mikkelsen,20180517,tv,2
heimebane,20180517,desktop,2527
heimebane,20180517,tv,12
heimebane,20180517,tv,2754
martin-og-mikkelsen,20180517,desktop,98
folkeopplysningen,20180517,desktop,23
heimebane,20180517,tablet,783
folkeopplysningen,20180517,mobile,11
martin-og-mikkelsen,20180517,tv,44
heimebane,20180517,mobile,871
blank,20180517,mobile,1785
folkeopplysningen,20180517,tablet,6
martin-og-mikkelsen,20180517,tv,91
blank,20180517,tv,1146
folkeopplysningen,20180517,tv,1
blank,20180517,tv,2002
folkeopplysningen,20180517,tv,27
blank,20180517,desktop,4252
martin-og-mikkelsen,20180517,tablet,19
heimebane,20180517,tv,1698
martin-og-mikkelsen,20180517,mobile,42
blank,20180517,tv,4
blank,20180517,tablet,1346
folkeopplysningen,20180518,tv,44
folkeopplysningen,20180518,tablet,6
heimebane,20180518,mobile,884
folkeopplysningen,20180518,tv,11
folkeopplysningen,20180518,desktop,59
blank,20180518,tablet,2261
blank,20180518,tv,4486
martin-og-mikkelsen,20180518,desktop,103
heimebane,20180518,tv,2793
heimebane,20180518,desktop,3031
heimebane,20180518,tablet,830
heimebane,20180518,tv,5
blank,20180518,desktop,8051
martin-og-mikkelsen,20180518,tablet,16
martin-og-mikkelsen,20180518,tv,47
blank,20180518,mobile,3706
heimebane,20180518,tv,1599
blank,20180518,tv,8
martin-og-mikkelsen,20180518,mobile,58
martin-og-mikkelsen,20180518,tv,191
blank,20180518,tv,2653
folkeopplysningen,20180518,mobile,20
blank,20180519,mobile,3686
blank,20180519,tablet,2246
heimebane,20180519,tv,11
folkeopplysningen,20180519,tablet,10
heimebane,20180519,tv,2862
martin-og-mikkelsen,20180519,mobile,41
folkeopplysningen,20180519,tv,22
heimebane,20180519,tablet,731
martin-og-mikkelsen,20180519,tablet,21
blank,20180519,tv,4
martin-og-mikkelsen,20180519,tv,75
blank,20180519,desktop,7778
blank,20180519,tv,4209
heimebane,20180519,tv,1607
folkeopplysningen,20180519,desktop,61
blank,20180519,tv,2580
martin-og-mikkelsen,20180519,tv,248
folkeopplysningen,20180519,tv,31
heimebane,20180519,desktop,2742
martin-og-mikkelsen,20180519,desktop,90
heimebane,20180519,mobile,931
folkeopplysningen,20180519,mobile,21
heimebane,20180520,mobile,1075
martin-og-mikkelsen,20180520,tv,144
blank,20180520,mobile,4366
heimebane,20180520,tv,2392
martin-og-mikkelsen,20180520,tablet,22
heimebane,20180520,tv,2
blank,20180520,tv,5268
folkeopplysningen,20180520,tablet,18
heimebane,20180520,tv,4091
heimebane,20180520,tablet,992
folkeopplysningen,20180520,tv,71
blank,20180520,tv,3227
folkeopplysningen,20180520,mobile,26
martin-og-mikkelsen,20180520,tv,222
blank,20180520,tv,40
martin-og-mikkelsen,20180520,mobile,59
blank,20180520,tablet,2919
martin-og-mikkelsen,20180520,desktop,111
heimebane,20180520,desktop,3810
folkeopplysningen,20180520,tv,28
blank,20180520,desktop,9713
folkeopplysningen,20180520,desktop,86
blank,20180521,tv,3908
folkeopplysningen,20180521,tv,12
blank,20180521,tv,2542
blank,20180521,mobile,3801
blank,20180521,tablet,2388
heimebane,20180521,desktop,3678
blank,20180521,desktop,8400
heimebane,20180521,tablet,1024
heimebane,20180521,tv,2163
heimebane,20180521,mobile,1122
blank,20180521,tv,35
heimebane,20180521,tv,5
folkeopplysningen,20180521,tablet,12
martin-og-mikkelsen,20180521,tablet,33
folkeopplysningen,20180521,desktop,81
martin-og-mikkelsen,20180521,tv,124
martin-og-mikkelsen,20180521,mobile,51
folkeopplysningen,20180521,tv,54
martin-og-mikkelsen,20180521,desktop,133
heimebane,20180521,tv,3550
folkeopplysningen,20180521,mobile,15
martin-og-mikkelsen,20180521,tv,290
folkeopplysningen,20180522,tv,10
heimebane,20180522,tv,2457
heimebane,20180522,tablet,771
martin-og-mikkelsen,20180522,desktop,84
heimebane,20180522,mobile,851
blank,20180522,tv,3
martin-og-mikkelsen,20180522,tv,63
heimebane,20180522,tv,1451
blank,20180522,mobile,2613
folkeopplysningen,20180522,mobile,35
heimebane,20180522,desktop,2761
heimebane,20180522,tv,7
martin-og-mikkelsen,20180522,mobile,71
blank,20180522,tv,1797
martin-og-mikkelsen,20180522,tv,172
folkeopplysningen,20180522,tablet,21
martin-og-mikkelsen,20180522,tablet,23
folkeopplysningen,20180522,desktop,73
blank,20180522,tv,3079
folkeopplysningen,20180522,tv,18
blank,20180522,desktop,6321
blank,20180522,tablet,1772
blank,20180523,tv,2704
blank,20180523,mobile,2193
folkeopplysningen,20180523,desktop,64
folkeopplysningen,20180523,tablet,7
martin-og-mikkelsen,20180523,mobile,61
heimebane,20180523,tv,1291
folkeopplysningen,20180523,tv,16
heimebane,20180523,tablet,709
heimebane,20180523,mobile,785
folkeopplysningen,20180523,tv,1
martin-og-mikkelsen,20180523,desktop,72
folkeopplysningen,20180523,mobile,23
folkeopplysningen,20180523,tv,28
heimebane,20180523,tv,5
blank,20180523,tv,1562
martin-og-mikkelsen,20180523,tv,121
martin-og-mikkelsen,20180523,tablet,30
martin-og-mikkelsen,20180523,tv,68
heimebane,20180523,tv,2229
blank,20180523,tv,10
heimebane,20180523,desktop,2570
blank,20180523,tablet,1392
blank,20180523,desktop,5252
blank,20180524,desktop,4810
martin-og-mikkelsen,20180524,tablet,23
blank,20180524,tv,5
blank,20180524,mobile,1972
